Day,country,cases,rate,pop,infection_rate
200201,Azerbaijan,0,0.0,9942334.0,0.0
200202,Azerbaijan,0,0.0,9942334.0,0.0
200203,Azerbaijan,0,0.0,9942334.0,0.0
200204,Azerbaijan,0,0.0,9942334.0,0.0
200205,Azerbaijan,0,0.0,9942334.0,0.0
200206,Azerbaijan,0,0.0,9942334.0,0.0
200207,Azerbaijan,0,0.0,9942334.0,0.0
200208,Azerbaijan,0,0.0,9942334.0,0.0
200209,Azerbaijan,0,0.0,9942334.0,0.0
200210,Azerbaijan,0,0.0,9942334.0,0.0
200211,Azerbaijan,0,0.0,9942334.0,0.0
200212,Azerbaijan,0,0.0,9942334.0,0.0
200213,Azerbaijan,0,0.0,9942334.0,0.0
200214,Azerbaijan,0,0.0,9942334.0,0.0
200215,Azerbaijan,0,0.0,9942334.0,0.0
200216,Azerbaijan,0,0.0,9942334.0,0.0
200217,Azerbaijan,0,0.0,9942334.0,0.0
200218,Azerbaijan,0,0.0,9942334.0,0.0
200219,Azerbaijan,0,0.0,9942334.0,0.0
200220,Azerbaijan,0,0.0,9942334.0,0.0
200221,Azerbaijan,0,0.0,9942334.0,0.0
200222,Azerbaijan,0,0.0,9942334.0,0.0
200223,Azerbaijan,0,0.0,9942334.0,0.0
200224,Azerbaijan,0,0.0,9942334.0,0.0
200225,Azerbaijan,0,0.0,9942334.0,0.0
200226,Azerbaijan,0,0.0,9942334.0,0.0
200227,Azerbaijan,0,0.0,9942334.0,0.0
200228,Azerbaijan,0,0.0,9942334.0,0.0
200229,Azerbaijan,0,0.0,9942334.0,0.0
200301,Azerbaijan,3,0.0,9942334.0,0.030174001396452786
200302,Azerbaijan,3,0.0,9942334.0,0.030174001396452786
200303,Azerbaijan,3,0.0,9942334.0,0.030174001396452786
200304,Azerbaijan,3,100.0,9942334.0,0.030174001396452786
200305,Azerbaijan,6,0.0,9942334.0,0.06034800279290557
200306,Azerbaijan,6,50.0,9942334.0,0.06034800279290557
200307,Azerbaijan,9,0.0,9942334.0,0.09052200418935835
200308,Azerbaijan,9,0.0,9942334.0,0.09052200418935835
200309,Azerbaijan,9,22.22222222222223,9942334.0,0.09052200418935835
200310,Azerbaijan,11,0.0,9942334.0,0.11063800512032687
200311,Azerbaijan,11,0.0,9942334.0,0.11063800512032687
200312,Azerbaijan,11,36.363636363636374,9942334.0,0.11063800512032687
200313,Azerbaijan,15,0.0,9942334.0,0.1508700069822639
200314,Azerbaijan,15,53.33333333333334,9942334.0,0.1508700069822639
200315,Azerbaijan,23,-34.78260869565217,9942334.0,0.23133401070613802
200316,Azerbaijan,15,86.66666666666666,9942334.0,0.1508700069822639
200317,Azerbaijan,28,0.0,9942334.0,0.28162401303355933
200318,Azerbaijan,28,0.0,9942334.0,0.28162401303355933
200122,Bahrain,0,0.0,1569439.0,0.0
200123,Bahrain,0,0.0,1569439.0,0.0
200124,Bahrain,0,0.0,1569439.0,0.0
200125,Bahrain,0,0.0,1569439.0,0.0
200126,Bahrain,0,0.0,1569439.0,0.0
200127,Bahrain,0,0.0,1569439.0,0.0
200128,Bahrain,0,0.0,1569439.0,0.0
200129,Bahrain,0,0.0,1569439.0,0.0
200130,Bahrain,0,0.0,1569439.0,0.0
200131,Bahrain,0,0.0,1569439.0,0.0
200201,Bahrain,0,0.0,1569439.0,0.0
200202,Bahrain,0,0.0,1569439.0,0.0
200203,Bahrain,0,0.0,1569439.0,0.0
200204,Bahrain,0,0.0,1569439.0,0.0
200205,Bahrain,0,0.0,1569439.0,0.0
200206,Bahrain,0,0.0,1569439.0,0.0
200207,Bahrain,0,0.0,1569439.0,0.0
200208,Bahrain,0,0.0,1569439.0,0.0
200209,Bahrain,0,0.0,1569439.0,0.0
200210,Bahrain,0,0.0,1569439.0,0.0
200211,Bahrain,0,0.0,1569439.0,0.0
200212,Bahrain,0,0.0,1569439.0,0.0
200213,Bahrain,0,0.0,1569439.0,0.0
200214,Bahrain,0,0.0,1569439.0,0.0
200215,Bahrain,0,0.0,1569439.0,0.0
200216,Bahrain,0,0.0,1569439.0,0.0
200217,Bahrain,0,0.0,1569439.0,0.0
200218,Bahrain,0,0.0,1569439.0,0.0
200219,Bahrain,0,0.0,1569439.0,0.0
200220,Bahrain,0,0.0,1569439.0,0.0
200221,Bahrain,0,0.0,1569439.0,0.0
200222,Bahrain,0,0.0,1569439.0,0.0
200223,Bahrain,0,0.0,1569439.0,0.0
200224,Bahrain,1,2200.0,1569439.0,0.06371703519537873
200225,Bahrain,23,43.47826086956522,1569439.0,1.4654918094937108
200226,Bahrain,33,0.0,1569439.0,2.102662161447498
200227,Bahrain,33,9.090909090909093,1569439.0,2.102662161447498
200228,Bahrain,36,13.888888888888886,1569439.0,2.2938132670336344
200229,Bahrain,41,14.63414634146342,1569439.0,2.612398443010528
200301,Bahrain,47,4.255319148936167,1569439.0,2.9947006541828003
200302,Bahrain,49,0.0,1569439.0,3.122134724573558
200303,Bahrain,49,6.122448979591837,1569439.0,3.122134724573558
200304,Bahrain,52,5.769230769230774,1569439.0,3.313285830159694
200305,Bahrain,55,9.090909090909093,1569439.0,3.5044369357458303
200306,Bahrain,60,41.66666666666666,1569439.0,3.823022111722724
200307,Bahrain,85,0.0,1569439.0,5.415947991607192
200308,Bahrain,85,11.764705882352942,1569439.0,5.415947991607192
200309,Bahrain,95,15.78947368421052,1569439.0,6.053118343560979
200310,Bahrain,110,77.27272727272728,1569439.0,7.0088738714916605
200311,Bahrain,195,0.0,1569439.0,12.424821863098853
200312,Bahrain,195,-3.07692307692308,1569439.0,12.424821863098853
200313,Bahrain,189,11.111111111111114,1569439.0,12.04251965192658
200314,Bahrain,210,1.904761904761898,1569439.0,13.380577391029533
200315,Bahrain,214,0.0,1569439.0,13.63544553181105
200316,Bahrain,214,6.54205607476635,1569439.0,13.63544553181105
200317,Bahrain,228,12.280701754385959,1569439.0,14.52748402454635
200318,Bahrain,256,0.0,1569439.0,16.311561010016955
200122,Bangladesh,0,0.0,161356039.0,0.0
200123,Bangladesh,0,0.0,161356039.0,0.0
200124,Bangladesh,0,0.0,161356039.0,0.0
200125,Bangladesh,0,0.0,161356039.0,0.0
200126,Bangladesh,0,0.0,161356039.0,0.0
200127,Bangladesh,0,0.0,161356039.0,0.0
200128,Bangladesh,0,0.0,161356039.0,0.0
200129,Bangladesh,0,0.0,161356039.0,0.0
200130,Bangladesh,0,0.0,161356039.0,0.0
200131,Bangladesh,0,0.0,161356039.0,0.0
200201,Bangladesh,0,0.0,161356039.0,0.0
200202,Bangladesh,0,0.0,161356039.0,0.0
200203,Bangladesh,0,0.0,161356039.0,0.0
200204,Bangladesh,0,0.0,161356039.0,0.0
200205,Bangladesh,0,0.0,161356039.0,0.0
200206,Bangladesh,0,0.0,161356039.0,0.0
200207,Bangladesh,0,0.0,161356039.0,0.0
200208,Bangladesh,0,0.0,161356039.0,0.0
200209,Bangladesh,0,0.0,161356039.0,0.0
200210,Bangladesh,0,0.0,161356039.0,0.0
200211,Bangladesh,0,0.0,161356039.0,0.0
200212,Bangladesh,0,0.0,161356039.0,0.0
200213,Bangladesh,0,0.0,161356039.0,0.0
200214,Bangladesh,0,0.0,161356039.0,0.0
200215,Bangladesh,0,0.0,161356039.0,0.0
200216,Bangladesh,0,0.0,161356039.0,0.0
200217,Bangladesh,0,0.0,161356039.0,0.0
200218,Bangladesh,0,0.0,161356039.0,0.0
200219,Bangladesh,0,0.0,161356039.0,0.0
200220,Bangladesh,0,0.0,161356039.0,0.0
200221,Bangladesh,0,0.0,161356039.0,0.0
200222,Bangladesh,0,0.0,161356039.0,0.0
200223,Bangladesh,0,0.0,161356039.0,0.0
200224,Bangladesh,0,0.0,161356039.0,0.0
200225,Bangladesh,0,0.0,161356039.0,0.0
200226,Bangladesh,0,0.0,161356039.0,0.0
200227,Bangladesh,0,0.0,161356039.0,0.0
200228,Bangladesh,0,0.0,161356039.0,0.0
200229,Bangladesh,0,0.0,161356039.0,0.0
200301,Bangladesh,0,0.0,161356039.0,0.0
200302,Bangladesh,0,0.0,161356039.0,0.0
200303,Bangladesh,0,0.0,161356039.0,0.0
200304,Bangladesh,0,0.0,161356039.0,0.0
200305,Bangladesh,0,0.0,161356039.0,0.0
200306,Bangladesh,0,0.0,161356039.0,0.0
200307,Bangladesh,0,0.0,161356039.0,0.0
200308,Bangladesh,3,0.0,161356039.0,0.0018592424669026488
200309,Bangladesh,3,0.0,161356039.0,0.0018592424669026488
200310,Bangladesh,3,0.0,161356039.0,0.0018592424669026488
200311,Bangladesh,3,0.0,161356039.0,0.0018592424669026488
200312,Bangladesh,3,0.0,161356039.0,0.0018592424669026488
200313,Bangladesh,3,0.0,161356039.0,0.0018592424669026488
200314,Bangladesh,3,66.66666666666666,161356039.0,0.0018592424669026488
200315,Bangladesh,5,60.0,161356039.0,0.003098737444837748
200316,Bangladesh,8,25.0,161356039.0,0.004957979911740396
200317,Bangladesh,10,40.0,161356039.0,0.006197474889675496
200318,Bangladesh,14,0.0,161356039.0,0.008676464845545694
200122,Barbados,0,0.0,286641.0,0.0
200123,Barbados,0,0.0,286641.0,0.0
200124,Barbados,0,0.0,286641.0,0.0
200125,Barbados,0,0.0,286641.0,0.0
200126,Barbados,0,0.0,286641.0,0.0
200127,Barbados,0,0.0,286641.0,0.0
200128,Barbados,0,0.0,286641.0,0.0
200129,Barbados,0,0.0,286641.0,0.0
200130,Barbados,0,0.0,286641.0,0.0
200131,Barbados,0,0.0,286641.0,0.0
200201,Barbados,0,0.0,286641.0,0.0
200202,Barbados,0,0.0,286641.0,0.0
200203,Barbados,0,0.0,286641.0,0.0
200204,Barbados,0,0.0,286641.0,0.0
200205,Barbados,0,0.0,286641.0,0.0
200206,Barbados,0,0.0,286641.0,0.0
200207,Barbados,0,0.0,286641.0,0.0
200208,Barbados,0,0.0,286641.0,0.0
200209,Barbados,0,0.0,286641.0,0.0
200210,Barbados,0,0.0,286641.0,0.0
200211,Barbados,0,0.0,286641.0,0.0
200212,Barbados,0,0.0,286641.0,0.0
200213,Barbados,0,0.0,286641.0,0.0
200214,Barbados,0,0.0,286641.0,0.0
200215,Barbados,0,0.0,286641.0,0.0
200216,Barbados,0,0.0,286641.0,0.0
200217,Barbados,0,0.0,286641.0,0.0
200218,Barbados,0,0.0,286641.0,0.0
200219,Barbados,0,0.0,286641.0,0.0
200220,Barbados,0,0.0,286641.0,0.0
200221,Barbados,0,0.0,286641.0,0.0
200222,Barbados,0,0.0,286641.0,0.0
200223,Barbados,0,0.0,286641.0,0.0
200224,Barbados,0,0.0,286641.0,0.0
200225,Barbados,0,0.0,286641.0,0.0
200226,Barbados,0,0.0,286641.0,0.0
200227,Barbados,0,0.0,286641.0,0.0
200228,Barbados,0,0.0,286641.0,0.0
200229,Barbados,0,0.0,286641.0,0.0
200301,Barbados,0,0.0,286641.0,0.0
200302,Barbados,0,0.0,286641.0,0.0
200303,Barbados,0,0.0,286641.0,0.0
200304,Barbados,0,0.0,286641.0,0.0
200305,Barbados,0,0.0,286641.0,0.0
200306,Barbados,0,0.0,286641.0,0.0
200307,Barbados,0,0.0,286641.0,0.0
200308,Barbados,0,0.0,286641.0,0.0
200309,Barbados,0,0.0,286641.0,0.0
200310,Barbados,0,0.0,286641.0,0.0
200311,Barbados,0,0.0,286641.0,0.0
200312,Barbados,0,0.0,286641.0,0.0
200313,Barbados,0,0.0,286641.0,0.0
200314,Barbados,0,0.0,286641.0,0.0
200315,Barbados,0,0.0,286641.0,0.0
200316,Barbados,0,0.0,286641.0,0.0
200317,Barbados,2,0.0,286641.0,0.6977368903960006
200318,Barbados,2,0.0,286641.0,0.6977368903960006
200122,Belarus,0,0.0,9485386.0,0.0
200123,Belarus,0,0.0,9485386.0,0.0
200124,Belarus,0,0.0,9485386.0,0.0
200125,Belarus,0,0.0,9485386.0,0.0
200126,Belarus,0,0.0,9485386.0,0.0
200127,Belarus,0,0.0,9485386.0,0.0
200128,Belarus,0,0.0,9485386.0,0.0
200129,Belarus,0,0.0,9485386.0,0.0
200130,Belarus,0,0.0,9485386.0,0.0
200131,Belarus,0,0.0,9485386.0,0.0
200201,Belarus,0,0.0,9485386.0,0.0
200202,Belarus,0,0.0,9485386.0,0.0
200203,Belarus,0,0.0,9485386.0,0.0
200204,Belarus,0,0.0,9485386.0,0.0
200205,Belarus,0,0.0,9485386.0,0.0
200206,Belarus,0,0.0,9485386.0,0.0
200207,Belarus,0,0.0,9485386.0,0.0
200208,Belarus,0,0.0,9485386.0,0.0
200209,Belarus,0,0.0,9485386.0,0.0
200210,Belarus,0,0.0,9485386.0,0.0
200211,Belarus,0,0.0,9485386.0,0.0
200212,Belarus,0,0.0,9485386.0,0.0
200213,Belarus,0,0.0,9485386.0,0.0
200214,Belarus,0,0.0,9485386.0,0.0
200215,Belarus,0,0.0,9485386.0,0.0
200216,Belarus,0,0.0,9485386.0,0.0
200217,Belarus,0,0.0,9485386.0,0.0
200218,Belarus,0,0.0,9485386.0,0.0
200219,Belarus,0,0.0,9485386.0,0.0
200220,Belarus,0,0.0,9485386.0,0.0
200221,Belarus,0,0.0,9485386.0,0.0
200222,Belarus,0,0.0,9485386.0,0.0
200223,Belarus,0,0.0,9485386.0,0.0
200224,Belarus,0,0.0,9485386.0,0.0
200225,Belarus,0,0.0,9485386.0,0.0
200226,Belarus,0,0.0,9485386.0,0.0
200227,Belarus,0,0.0,9485386.0,0.0
200228,Belarus,1,0.0,9485386.0,0.010542533535272049
200229,Belarus,1,0.0,9485386.0,0.010542533535272049
200301,Belarus,1,0.0,9485386.0,0.010542533535272049
200302,Belarus,1,0.0,9485386.0,0.010542533535272049
200303,Belarus,1,500.0,9485386.0,0.010542533535272049
200304,Belarus,6,0.0,9485386.0,0.06325520121163229
200305,Belarus,6,0.0,9485386.0,0.06325520121163229
200306,Belarus,6,0.0,9485386.0,0.06325520121163229
200307,Belarus,6,0.0,9485386.0,0.06325520121163229
200308,Belarus,6,0.0,9485386.0,0.06325520121163229
200309,Belarus,6,50.0,9485386.0,0.06325520121163229
200310,Belarus,9,0.0,9485386.0,0.09488280181744844
200311,Belarus,9,33.33333333333334,9485386.0,0.09488280181744844
200312,Belarus,12,125.0,9485386.0,0.12651040242326458
200313,Belarus,27,0.0,9485386.0,0.2846484054523453
200314,Belarus,27,0.0,9485386.0,0.2846484054523453
200315,Belarus,27,33.33333333333334,9485386.0,0.2846484054523453
200316,Belarus,36,0.0,9485386.0,0.3795312072697938
200317,Belarus,36,41.66666666666666,9485386.0,0.3795312072697938
200318,Belarus,51,0.0,9485386.0,0.5376692102988745
200122,Belgium,0,0.0,11422068.0,0.0
200123,Belgium,0,0.0,11422068.0,0.0
200124,Belgium,0,0.0,11422068.0,0.0
200125,Belgium,0,0.0,11422068.0,0.0
200126,Belgium,0,0.0,11422068.0,0.0
200127,Belgium,0,0.0,11422068.0,0.0
200128,Belgium,0,0.0,11422068.0,0.0
200129,Belgium,0,0.0,11422068.0,0.0
200130,Belgium,0,0.0,11422068.0,0.0
200131,Belgium,0,0.0,11422068.0,0.0
200201,Belgium,0,0.0,11422068.0,0.0
200202,Belgium,0,0.0,11422068.0,0.0
200203,Belgium,0,0.0,11422068.0,0.0
200204,Belgium,1,0.0,11422068.0,0.008754982022519914
200205,Belgium,1,0.0,11422068.0,0.008754982022519914
200206,Belgium,1,0.0,11422068.0,0.008754982022519914
200207,Belgium,1,0.0,11422068.0,0.008754982022519914
200208,Belgium,1,0.0,11422068.0,0.008754982022519914
200209,Belgium,1,0.0,11422068.0,0.008754982022519914
200210,Belgium,1,0.0,11422068.0,0.008754982022519914
200211,Belgium,1,0.0,11422068.0,0.008754982022519914
200212,Belgium,1,0.0,11422068.0,0.008754982022519914
200213,Belgium,1,0.0,11422068.0,0.008754982022519914
200214,Belgium,1,0.0,11422068.0,0.008754982022519914
200215,Belgium,1,0.0,11422068.0,0.008754982022519914
200216,Belgium,1,0.0,11422068.0,0.008754982022519914
200217,Belgium,1,0.0,11422068.0,0.008754982022519914
200218,Belgium,1,0.0,11422068.0,0.008754982022519914
200219,Belgium,1,0.0,11422068.0,0.008754982022519914
200220,Belgium,1,0.0,11422068.0,0.008754982022519914
200221,Belgium,1,0.0,11422068.0,0.008754982022519914
200222,Belgium,1,0.0,11422068.0,0.008754982022519914
200223,Belgium,1,0.0,11422068.0,0.008754982022519914
200224,Belgium,1,0.0,11422068.0,0.008754982022519914
200225,Belgium,1,0.0,11422068.0,0.008754982022519914
200226,Belgium,1,0.0,11422068.0,0.008754982022519914
200227,Belgium,1,0.0,11422068.0,0.008754982022519914
200228,Belgium,1,0.0,11422068.0,0.008754982022519914
200229,Belgium,1,100.0,11422068.0,0.008754982022519914
200301,Belgium,2,300.0,11422068.0,0.01750996404503983
200302,Belgium,8,62.5,11422068.0,0.07003985618015932
200303,Belgium,13,76.92307692307693,11422068.0,0.1138147662927589
200304,Belgium,23,117.3913043478261,11422068.0,0.20136458651795805
200305,Belgium,50,118.0,11422068.0,0.43774910112599574
200306,Belgium,109,55.045871559633014,11422068.0,0.9542930404546708
200307,Belgium,169,18.34319526627219,11422068.0,1.4795919618058657
200308,Belgium,200,19.5,11422068.0,1.750996404503983
200309,Belgium,239,11.71548117154812,11422068.0,2.09244070338226
200310,Belgium,267,17.602996254681642,11422068.0,2.3375802000128174
200311,Belgium,314,0.0,11422068.0,2.7490643550712535
200312,Belgium,314,78.02547770700636,11422068.0,2.7490643550712535
200313,Belgium,559,23.25581395348837,11422068.0,4.894034950588632
200314,Belgium,689,28.592162554426693,11422068.0,6.0321826135162215
200315,Belgium,886,19.41309255079007,11422068.0,7.756914071952645
200316,Belgium,1058,17.48582230623819,11422068.0,9.26277097982607
200317,Belgium,1243,19.54947707160096,11422068.0,10.882442653992253
200318,Belgium,1486,0.0,11422068.0,13.009903285464594
200122,Benin,0,0.0,11485048.0,0.0
200123,Benin,0,0.0,11485048.0,0.0
200124,Benin,0,0.0,11485048.0,0.0
200125,Benin,0,0.0,11485048.0,0.0
200126,Benin,0,0.0,11485048.0,0.0
200127,Benin,0,0.0,11485048.0,0.0
200128,Benin,0,0.0,11485048.0,0.0
200129,Benin,0,0.0,11485048.0,0.0
200130,Benin,0,0.0,11485048.0,0.0
200131,Benin,0,0.0,11485048.0,0.0
200201,Benin,0,0.0,11485048.0,0.0
200202,Benin,0,0.0,11485048.0,0.0
200203,Benin,0,0.0,11485048.0,0.0
200204,Benin,0,0.0,11485048.0,0.0
200205,Benin,0,0.0,11485048.0,0.0
200206,Benin,0,0.0,11485048.0,0.0
200207,Benin,0,0.0,11485048.0,0.0
200208,Benin,0,0.0,11485048.0,0.0
200209,Benin,0,0.0,11485048.0,0.0
200210,Benin,0,0.0,11485048.0,0.0
200211,Benin,0,0.0,11485048.0,0.0
200212,Benin,0,0.0,11485048.0,0.0
200213,Benin,0,0.0,11485048.0,0.0
200214,Benin,0,0.0,11485048.0,0.0
200215,Benin,0,0.0,11485048.0,0.0
200216,Benin,0,0.0,11485048.0,0.0
200217,Benin,0,0.0,11485048.0,0.0
200218,Benin,0,0.0,11485048.0,0.0
200219,Benin,0,0.0,11485048.0,0.0
200220,Benin,0,0.0,11485048.0,0.0
200221,Benin,0,0.0,11485048.0,0.0
200222,Benin,0,0.0,11485048.0,0.0
200223,Benin,0,0.0,11485048.0,0.0
200224,Benin,0,0.0,11485048.0,0.0
200225,Benin,0,0.0,11485048.0,0.0
200226,Benin,0,0.0,11485048.0,0.0
200227,Benin,0,0.0,11485048.0,0.0
200228,Benin,0,0.0,11485048.0,0.0
200229,Benin,0,0.0,11485048.0,0.0
200301,Benin,0,0.0,11485048.0,0.0
200302,Benin,0,0.0,11485048.0,0.0
200303,Benin,0,0.0,11485048.0,0.0
200304,Benin,0,0.0,11485048.0,0.0
200305,Benin,0,0.0,11485048.0,0.0
200306,Benin,0,0.0,11485048.0,0.0
200307,Benin,0,0.0,11485048.0,0.0
200308,Benin,0,0.0,11485048.0,0.0
200309,Benin,0,0.0,11485048.0,0.0
200310,Benin,0,0.0,11485048.0,0.0
200311,Benin,0,0.0,11485048.0,0.0
200312,Benin,0,0.0,11485048.0,0.0
200313,Benin,0,0.0,11485048.0,0.0
200314,Benin,0,0.0,11485048.0,0.0
200315,Benin,0,0.0,11485048.0,0.0
200316,Benin,1,0.0,11485048.0,0.008706972752747746
200317,Benin,1,100.0,11485048.0,0.008706972752747746
200318,Benin,2,0.0,11485048.0,0.017413945505495493
200122,Bhutan,0,0.0,754394.0,0.0
200123,Bhutan,0,0.0,754394.0,0.0
200124,Bhutan,0,0.0,754394.0,0.0
200125,Bhutan,0,0.0,754394.0,0.0
200126,Bhutan,0,0.0,754394.0,0.0
200127,Bhutan,0,0.0,754394.0,0.0
200128,Bhutan,0,0.0,754394.0,0.0
200129,Bhutan,0,0.0,754394.0,0.0
200130,Bhutan,0,0.0,754394.0,0.0
200131,Bhutan,0,0.0,754394.0,0.0
200201,Bhutan,0,0.0,754394.0,0.0
200202,Bhutan,0,0.0,754394.0,0.0
200203,Bhutan,0,0.0,754394.0,0.0
200204,Bhutan,0,0.0,754394.0,0.0
200205,Bhutan,0,0.0,754394.0,0.0
200206,Bhutan,0,0.0,754394.0,0.0
200207,Bhutan,0,0.0,754394.0,0.0
200208,Bhutan,0,0.0,754394.0,0.0
200209,Bhutan,0,0.0,754394.0,0.0
200210,Bhutan,0,0.0,754394.0,0.0
200211,Bhutan,0,0.0,754394.0,0.0
200212,Bhutan,0,0.0,754394.0,0.0
200213,Bhutan,0,0.0,754394.0,0.0
200214,Bhutan,0,0.0,754394.0,0.0
200215,Bhutan,0,0.0,754394.0,0.0
200216,Bhutan,0,0.0,754394.0,0.0
200217,Bhutan,0,0.0,754394.0,0.0
200218,Bhutan,0,0.0,754394.0,0.0
200219,Bhutan,0,0.0,754394.0,0.0
200220,Bhutan,0,0.0,754394.0,0.0
200221,Bhutan,0,0.0,754394.0,0.0
200222,Bhutan,0,0.0,754394.0,0.0
200223,Bhutan,0,0.0,754394.0,0.0
200224,Bhutan,0,0.0,754394.0,0.0
200225,Bhutan,0,0.0,754394.0,0.0
200226,Bhutan,0,0.0,754394.0,0.0
200227,Bhutan,0,0.0,754394.0,0.0
200228,Bhutan,0,0.0,754394.0,0.0
200229,Bhutan,0,0.0,754394.0,0.0
200301,Bhutan,0,0.0,754394.0,0.0
200302,Bhutan,0,0.0,754394.0,0.0
200303,Bhutan,0,0.0,754394.0,0.0
200304,Bhutan,0,0.0,754394.0,0.0
200305,Bhutan,0,0.0,754394.0,0.0
200306,Bhutan,1,0.0,754394.0,0.1325567276515985
200307,Bhutan,1,0.0,754394.0,0.1325567276515985
200308,Bhutan,1,0.0,754394.0,0.1325567276515985
200309,Bhutan,1,0.0,754394.0,0.1325567276515985
200310,Bhutan,1,0.0,754394.0,0.1325567276515985
200311,Bhutan,1,0.0,754394.0,0.1325567276515985
200312,Bhutan,1,0.0,754394.0,0.1325567276515985
200313,Bhutan,1,0.0,754394.0,0.1325567276515985
200314,Bhutan,1,0.0,754394.0,0.1325567276515985
200315,Bhutan,1,0.0,754394.0,0.1325567276515985
200316,Bhutan,1,0.0,754394.0,0.1325567276515985
200317,Bhutan,1,0.0,754394.0,0.1325567276515985
200318,Bhutan,1,0.0,754394.0,0.1325567276515985
200122,Bolivia,0,0.0,11353142.0,0.0
200123,Bolivia,0,0.0,11353142.0,0.0
200124,Bolivia,0,0.0,11353142.0,0.0
200125,Bolivia,0,0.0,11353142.0,0.0
200126,Bolivia,0,0.0,11353142.0,0.0
200127,Bolivia,0,0.0,11353142.0,0.0
200128,Bolivia,0,0.0,11353142.0,0.0
200129,Bolivia,0,0.0,11353142.0,0.0
200130,Bolivia,0,0.0,11353142.0,0.0
200131,Bolivia,0,0.0,11353142.0,0.0
200201,Bolivia,0,0.0,11353142.0,0.0
200202,Bolivia,0,0.0,11353142.0,0.0
200203,Bolivia,0,0.0,11353142.0,0.0
200204,Bolivia,0,0.0,11353142.0,0.0
200205,Bolivia,0,0.0,11353142.0,0.0
200206,Bolivia,0,0.0,11353142.0,0.0
200207,Bolivia,0,0.0,11353142.0,0.0
200208,Bolivia,0,0.0,11353142.0,0.0
200209,Bolivia,0,0.0,11353142.0,0.0
200210,Bolivia,0,0.0,11353142.0,0.0
200211,Bolivia,0,0.0,11353142.0,0.0
200212,Bolivia,0,0.0,11353142.0,0.0
200213,Bolivia,0,0.0,11353142.0,0.0
200214,Bolivia,0,0.0,11353142.0,0.0
200215,Bolivia,0,0.0,11353142.0,0.0
200216,Bolivia,0,0.0,11353142.0,0.0
200217,Bolivia,0,0.0,11353142.0,0.0
200218,Bolivia,0,0.0,11353142.0,0.0
200219,Bolivia,0,0.0,11353142.0,0.0
200220,Bolivia,0,0.0,11353142.0,0.0
200221,Bolivia,0,0.0,11353142.0,0.0
200222,Bolivia,0,0.0,11353142.0,0.0
200223,Bolivia,0,0.0,11353142.0,0.0
200224,Bolivia,0,0.0,11353142.0,0.0
200225,Bolivia,0,0.0,11353142.0,0.0
200226,Bolivia,0,0.0,11353142.0,0.0
200227,Bolivia,0,0.0,11353142.0,0.0
200228,Bolivia,0,0.0,11353142.0,0.0
200229,Bolivia,0,0.0,11353142.0,0.0
200301,Bolivia,0,0.0,11353142.0,0.0
200302,Bolivia,0,0.0,11353142.0,0.0
200303,Bolivia,0,0.0,11353142.0,0.0
200304,Bolivia,0,0.0,11353142.0,0.0
200305,Bolivia,0,0.0,11353142.0,0.0
200306,Bolivia,0,0.0,11353142.0,0.0
200307,Bolivia,0,0.0,11353142.0,0.0
200308,Bolivia,0,0.0,11353142.0,0.0
200309,Bolivia,0,0.0,11353142.0,0.0
200310,Bolivia,0,0.0,11353142.0,0.0
200311,Bolivia,2,0.0,11353142.0,0.01761626869460454
200312,Bolivia,2,50.0,11353142.0,0.01761626869460454
200313,Bolivia,3,233.33333333333331,11353142.0,0.026424403041906814
200314,Bolivia,10,0.0,11353142.0,0.08808134347302271
200315,Bolivia,10,10.0,11353142.0,0.08808134347302271
200316,Bolivia,11,0.0,11353142.0,0.09688947782032498
200317,Bolivia,11,9.090909090909093,11353142.0,0.09688947782032498
200318,Bolivia,12,0.0,11353142.0,0.10569761216762726
200122,Bosnia and Herzegovina,0,0.0,3323929.0,0.0
200123,Bosnia and Herzegovina,0,0.0,3323929.0,0.0
200124,Bosnia and Herzegovina,0,0.0,3323929.0,0.0
200125,Bosnia and Herzegovina,0,0.0,3323929.0,0.0
200126,Bosnia and Herzegovina,0,0.0,3323929.0,0.0
200127,Bosnia and Herzegovina,0,0.0,3323929.0,0.0
200128,Bosnia and Herzegovina,0,0.0,3323929.0,0.0
200129,Bosnia and Herzegovina,0,0.0,3323929.0,0.0
200130,Bosnia and Herzegovina,0,0.0,3323929.0,0.0
